project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,5,0,0.0,false,349,0,8.165966768237307E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/text/WildcardPattern.java,src/main/java/com/pump/text/WildcardPattern.java,com.pump.text.WildcardPattern,WildcardPattern,272,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,213,0,4.3133452805305377E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/BasicMouseSmoothing.java,src/main/java/com/pump/geom/BasicMouseSmoothing.java,com.pump.geom.BasicMouseSmoothing,BasicMouseSmoothing,2327,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,5,0,0.0,false,4,0,0.0016779127259105135,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/InputStreamSource.java,src/main/java/com/pump/io/InputStreamSource.java,com.pump.io.InputStreamSource,InputStreamSource,6424,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,6,6,0.0,false,322,0,8.034814005560524E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/parser/java/JavaParser.java,src/main/java/com/pump/io/parser/java/JavaParser.java,com.pump.io.parser.java.JavaParser,JavaParser,280,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,2917,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/image/pixel/converter/ConverterUtilsTest.java,src/test/java/com/pump/image/pixel/converter/ConverterUtilsTest.java,com.pump.image.pixel.converter.ConverterUtilsTest,ConverterUtilsTest,12569,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,0,0,0.0,false,4,0,3.557238228116862E-4,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/CloseableMeasurableIterator.java,src/main/java/com/pump/util/CloseableMeasurableIterator.java,com.pump.util.CloseableMeasurableIterator,CloseableMeasurableIterator,8475,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,2,0,0.0,false,7,0,7.980678399106115E-4,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/MouseSmoothing.java,src/main/java/com/pump/geom/MouseSmoothing.java,com.pump.geom.MouseSmoothing,MouseSmoothing,2333,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,3,2,0.0,false,119,0,5.697850246409973E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/animation/quicktime/atom/SoundSampleDescriptionEntry.java,src/main/java/com/pump/animation/quicktime/atom/SoundSampleDescriptionEntry.java,com.pump.animation.quicktime.atom.SoundSampleDescriptionEntry,SoundSampleDescriptionEntry,10526,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,13,1,0.0,false,49,0,0.008337363916626924,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/parser/Token.java,src/main/java/com/pump/io/parser/Token.java,com.pump.io.parser.Token,Token,288,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,3,1,0.0,false,15,0,6.816187972641355E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/SearchConstraints.java,src/main/java/com/pump/util/SearchConstraints.java,com.pump.util.SearchConstraints,SearchConstraints,8484,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,135,0,4.945960729291843E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/ConsoleLogger.java,src/main/java/com/pump/io/ConsoleLogger.java,com.pump.io.ConsoleLogger,ConsoleLogger,6437,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,10,0.0,false,306,0,4.061309596392646E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/AddRulesTest.java,src/main/java/com/pump/geom/AddRulesTest.java,com.pump.geom.AddRulesTest,AddRulesTest,2346,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,2,0.0,false,32,0,7.048597578255614E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/FileLogger.java,src/main/java/com/pump/io/FileLogger.java,com.pump.io.FileLogger,FileLogger,6443,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,6,1,0.0,false,8,0,0.0077357439984303625,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/parser/ParserException.java,src/main/java/com/pump/io/parser/ParserException.java,com.pump.io.parser.ParserException,ParserException,301,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,33,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/CommonFiles.java,src/main/java/com/pump/util/CommonFiles.java,com.pump.util.CommonFiles,CommonFiles,8494,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,14,0,0.0,false,25,0,0.0026703895112434772,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/FileUtils.java,src/main/java/com/pump/io/FileUtils.java,com.pump.io.FileUtils,FileUtils,2355,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,65,0,7.025187207477131E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/ThreadedSemaphore.java,src/main/java/com/pump/util/ThreadedSemaphore.java,com.pump.util.ThreadedSemaphore,ThreadedSemaphore,6451,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,4,0.0,false,69,0,4.040611758394873E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/operator/Like.java,src/main/java/com/pump/data/operator/Like.java,com.pump.data.operator.Like,Like,311,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,90,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/SubsetIterator.java,src/main/java/com/pump/util/SubsetIterator.java,com.pump.util.SubsetIterator,SubsetIterator,8504,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,70,0,3.902541376343724E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/BoundsRules.java,src/main/java/com/pump/geom/BoundsRules.java,com.pump.geom.BoundsRules,BoundsRules,2363,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,7,0.0,false,55,0,4.040611758394873E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/operator/LesserThan.java,src/main/java/com/pump/data/operator/LesserThan.java,com.pump.data.operator.LesserThan,LesserThan,319,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,7,0.0,false,505,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/util/list/ObservableListTest.java,src/test/java/com/pump/util/list/ObservableListTest.java,com.pump.util.list.ObservableListTest,ObservableListTest,4415,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,33,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/SubstringIterator.java,src/main/java/com/pump/util/SubstringIterator.java,com.pump.util.SubstringIterator,SubstringIterator,8513,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,7,0,0.0,false,5,0,0.00916373968851203,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/EmptyPathException.java,src/main/java/com/pump/geom/EmptyPathException.java,com.pump.geom.EmptyPathException,EmptyPathException,2374,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,8,0,8.113876158137661E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/HashCodeOutputStream.java,src/main/java/com/pump/io/HashCodeOutputStream.java,com.pump.io.HashCodeOutputStream,HashCodeOutputStream,6470,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,10,6,0.0,false,141,0,0.0010648463655560986,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/parser/Parser.java,src/main/java/com/pump/io/parser/Parser.java,com.pump.io.parser.Parser,Parser,327,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,47,0,6.581666437771565E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/NestedDataIterator.java,src/main/java/com/pump/util/NestedDataIterator.java,com.pump.util.NestedDataIterator,NestedDataIterator,8525,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,22,0,4.0156642462102363E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/combobox/EmptyButtonUI.java,src/main/java/com/pump/plaf/combobox/EmptyButtonUI.java,com.pump.plaf.combobox.EmptyButtonUI,EmptyButtonUI,12622,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,1,0,0.0,false,45,0,7.580284564394232E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/util/TreeIterator.java,src/main/java/com/pump/util/TreeIterator.java,com.pump.util.TreeIterator,TreeIterator,6479,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,12,0.0,false,560,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/data/operator/OperatorTest.java,src/test/java/com/pump/data/operator/OperatorTest.java,com.pump.data.operator.OperatorTest,OperatorTest,338,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ABSTRACT_CLASS,4,0,0.0,false,9,0,9.64944666226641E-4,0,ABSTRACT_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/button/ButtonFill.java,src/main/java/com/pump/plaf/button/ButtonFill.java,com.pump.plaf.button.ButtonFill,ButtonFill,12629,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,7,0,0.0,false,10,0,0.0013154052601682636,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/jpeg/JPEGMetaDataListener.java,src/main/java/com/pump/image/jpeg/JPEGMetaDataListener.java,com.pump.image.jpeg.JPEGMetaDataListener,JPEGMetaDataListener,4438,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,5,1,0.0,false,18,0,0.0011139850461603898,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/desktop/error/ThrowableDescriptor.java,src/main/java/com/pump/desktop/error/ThrowableDescriptor.java,com.pump.desktop.error.ThrowableDescriptor,ThrowableDescriptor,10585,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,ENUM,5,0,0.0,false,18,0,0.0021795437579998802,0,ENUM,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/jpeg/JPEGMarker.java,src/main/java/com/pump/image/jpeg/JPEGMarker.java,com.pump.image.jpeg.JPEGMarker,JPEGMarker,4447,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,104,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/util/NestedDataIteratorTest.java,src/test/java/com/pump/util/NestedDataIteratorTest.java,com.pump.util.NestedDataIteratorTest,NestedDataIteratorTest,8543,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,165,0,4.061309596392646E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/AccuracyTest.java,src/main/java/com/pump/geom/AccuracyTest.java,com.pump.geom.AccuracyTest,AccuracyTest,2400,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,2,1,0.0,false,3,0,5.32602574133347E-4,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/desktop/error/ThrowableHandler.java,src/main/java/com/pump/desktop/error/ThrowableHandler.java,com.pump.desktop.error.ThrowableHandler,ThrowableHandler,10594,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,11,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/FileTree.java,src/main/java/com/pump/io/FileTree.java,com.pump.io.FileTree,FileTree,6499,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,32,0,4.0156642462102363E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/plaf/combobox/QComboBoxRenderer.java,src/main/java/com/pump/plaf/combobox/QComboBoxRenderer.java,com.pump.plaf.combobox.QComboBoxRenderer,QComboBoxRenderer,12643,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,16,0,4.158641303662752E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/jpeg/TIFFHeader.java,src/main/java/com/pump/image/jpeg/TIFFHeader.java,com.pump.image.jpeg.TIFFHeader,TIFFHeader,4456,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,2,0,0.0,false,2,0,0.0015620901222943896,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/Ignorable.java,src/main/java/com/pump/Ignorable.java,com.pump.Ignorable,Ignorable,10602,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,6,1,0.0,false,92,0,0.0015601121536396537,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/jpeg/JPEGMarkerInputStream.java,src/main/java/com/pump/image/jpeg/JPEGMarkerInputStream.java,com.pump.image.jpeg.JPEGMarkerInputStream,JPEGMarkerInputStream,4462,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,62,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/test/java/com/pump/util/HumanStringComparatorTest.java,src/test/java/com/pump/util/HumanStringComparatorTest.java,com.pump.util.HumanStringComparatorTest,HumanStringComparatorTest,8562,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,10,0,5.75872075031351E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/URLInputStreamSource.java,src/main/java/com/pump/io/URLInputStreamSource.java,com.pump.io.URLInputStreamSource,URLInputStreamSource,6515,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,4,0.0,false,127,0,4.2327303512681546E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/desktop/error/ErrorDialog.java,src/main/java/com/pump/desktop/error/ErrorDialog.java,com.pump.desktop.error.ErrorDialog,ErrorDialog,10613,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,96,0,4.643308832416415E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/geom/InsetPathWriter.java,src/main/java/com/pump/geom/InsetPathWriter.java,com.pump.geom.InsetPathWriter,InsetPathWriter,2422,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,15,0,5.707100859566937E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/jpeg/JPEGThumbnailImageReaderSpi.java,src/main/java/com/pump/image/jpeg/JPEGThumbnailImageReaderSpi.java,com.pump.image.jpeg.JPEGThumbnailImageReaderSpi,JPEGThumbnailImageReaderSpi,4473,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,131,0,9.166071718272638E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/jpeg/JPEGThumbnailImageReader.java,src/main/java/com/pump/image/jpeg/JPEGThumbnailImageReader.java,com.pump.image.jpeg.JPEGThumbnailImageReader,JPEGThumbnailImageReader,4479,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,13,0,3.557238228116862E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/io/DuplexWriter.java,src/main/java/com/pump/io/DuplexWriter.java,com.pump.io.DuplexWriter,DuplexWriter,6527,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,30,0,4.883033941868748E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/awt/converter/ColorMapConverter.java,src/main/java/com/pump/awt/converter/ColorMapConverter.java,com.pump.awt.converter.ColorMapConverter,ColorMapConverter,12675,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,259,0,4.158641303662752E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/image/jpeg/ImageFileDirectory.java,src/main/java/com/pump/image/jpeg/ImageFileDirectory.java,com.pump.image.jpeg.ImageFileDirectory,ImageFileDirectory,4490,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,INTERFACE,22,0,0.0,false,7,0,0.004437250535863504,0,INTERFACE,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/data/converter/BeanMapConverter.java,src/main/java/com/pump/data/converter/BeanMapConverter.java,com.pump.data.converter.BeanMapConverter,BeanMapConverter,12682,unit
pumpernickel,aa275b4336dbcca60ec26960d59ff0875bddce05,1,2023-07-12T05:12:04.000,0.0,false,CONCRETE_CLASS,1,13,0.0,false,256,0,3.701260520772801E-4,0,CONCRETE_CLASS,/component-annotator/data/repository/pumpernickel/src/main/java/com/pump/showcase/app/HeaderRow.java,src/main/java/com/pump/showcase/app/HeaderRow.java,com.pump.showcase.app.HeaderRow,HeaderRow,395,unit
